product_id,wishlist_pid,name,brand,price,original_price,category,available_sizes,flag,tags,promotion,url,image_url
001913_S10426-03JAS-0012,001913_S10426-03JAS-0012,Eliza Double-V Sweater,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/eliza-double-v-sweater/001913_S10426-03JAS-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwad635135/image/001913_S10426-03JAS_BROWN_00.JPG?sw=300&sh=450&q=98
004229_0Y0079-1-0012,004229_0Y0079-1-0012,Nina Oversized Sherpa Vest,ALTAR'D STATE,88,88,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/nina-oversized-sherpa-vest/004229_0Y0079-1-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw113f4185/image/004229_0Y0079-1_BROWN_09.JPG?sw=300&sh=450&q=98
002035_H7297TK-0044,002035_H7297TK-0044,Fall Bucket List Pullover,ALTAR'D STATE,68,68,Clothing,"XXS/XS, XS/S, M/L, L/XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/graphics/fall-bucket-list-pullover/002035_H7297TK-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd593a7bc/image/002035_H7297TK_CREAM_00.JPG?sw=300&sh=450&q=98
004073_CT10541K-0016,004073_CT10541K-0016,Carolina Ruffle Babydoll Top,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/carolina-ruffle-babydoll-top/004073_CT10541K-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwea89d699/image/004073_CT10541K_BLACK_00.JPG?sw=300&sh=450&q=98
001950_BP6705-E-1992,001950_BP6705-E-1992,Abigail Toile Overlay Skort,ALTAR'D STATE,68,68,Clothing,"XS, S, M, L",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/abigail-toile-overlay-skort/001950_BP6705-E-1992.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwfceaa053/image/001950_BP6705-E_CREAM-MULTI_00.JPG?sw=300&sh=450&q=98
004073_CT10541K-0048,004073_CT10541K-0048,Carolina Ruffle Babydoll Top,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/carolina-ruffle-babydoll-top/004073_CT10541K-0048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwef6b4c3d/image/004073_CT10541K_RUST_00.JPG?sw=300&sh=450&q=98
001913_S10446-01JAS-0016,001913_S10446-01JAS-0016,Molly Off-Shoulder Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL",New,"new,back_in_stock",N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/molly-off-shoulder-sweater/001913_S10446-01JAS-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw253f1b4a/image/001913_S10446-01JAS_BLACK_00.JPG?sw=300&sh=450&q=98
001950_BT3534-0035,001950_BT3534-0035,Reese Leopard Vest,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/reese-leopard-vest/001950_BT3534-0035.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw6d699db1/image/001950_BT3534_LEOPARD_00.JPG?sw=300&sh=450&q=98
001950_BK1399-0044,001950_BK1399-0044,Aria Lace Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XS, S, M, L",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/aria-lace-midi-skirt/001950_BK1399-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw48900a40/image/001950_BK1399_CREAM_09.JPG?sw=300&sh=450&q=98
001950_BP6770-0016,001950_BP6770-0016,Willa Stud Sailor Pocket Short,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/willa-stud-sailor-pocket-short/001950_BP6770-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw3d2ee4cd/image/001950_BP6770_BLACK_00.JPG?sw=300&sh=450&q=98
001950_BP6770-0071,001950_BP6770-0071,Willa Stud Sailor Pocket Short,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/willa-stud-sailor-pocket-short/001950_BP6770-0071.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa2af0dd9/image/001950_BP6770_CAMEL_00.JPG?sw=300&sh=450&q=98
001950_BK1399-0016,001950_BK1399-0016,Aria Lace Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XS, S, M, L",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/aria-lace-midi-skirt/001950_BK1399-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw58c084fa/image/001950_BK1399_BLACK_00.JPG?sw=300&sh=450&q=98
001950_BP6720-A-0071,001950_BP6720-A-0071,Cherish Suede Short,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/cherish-suede-short/001950_BP6720-A-0071.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw70a87559/image/001950_BP6720-A_CAMEL_00.JPG?sw=300&sh=450&q=98
001913_S10426-03JAS-0034,001913_S10426-03JAS-0034,Eliza Double-V Sweater,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/eliza-double-v-sweater/001913_S10426-03JAS-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4734e4f6/image/001913_S10426-03JAS_IVORY_00.JPG?sw=300&sh=450&q=98
001950_BP6720-A-0016,001950_BP6720-A-0016,Cherish Suede Short,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/cherish-suede-short/001950_BP6720-A-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw470fff0c/image/001950_BP6720-A_BLACK_00.JPG?sw=300&sh=450&q=98
001913_S10446-01JAS-0034,001913_S10446-01JAS-0034,Molly Off-Shoulder Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL",New,"new,back_in_stock",N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/molly-off-shoulder-sweater/001913_S10446-01JAS-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa164860a/image/001913_S10446-01JAS_IVORY_00.JPG?sw=300&sh=450&q=98
001913_S10446-01JAS-0048,001913_S10446-01JAS-0048,Molly Off-Shoulder Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL, XXL",New,"new,back_in_stock",N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/molly-off-shoulder-sweater/001913_S10446-01JAS-0048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdfc65e82/image/001913_S10446-01JAS_RUST_09.JPG?sw=300&sh=450&q=98
001950_BT3534-B-0016,001950_BT3534-B-0016,Cherish Suede Vest,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/cherish-suede-vest/001950_BT3534-B-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwcfb99338/image/001950_BT3534-B_BLACK_00.JPG?sw=300&sh=450&q=98
001950_BT3534-B-0071,001950_BT3534-B-0071,Cherish Suede Vest,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/cherish-suede-vest/001950_BT3534-B-0071.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0d7c6074/image/001950_BT3534-B_CAMEL_00.JPG?sw=300&sh=450&q=98
004264_LT21176-018-25-0034,004264_LT21176-018-25-0034,Boston Bell Sleeve Lace Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/boston-bell-sleeve-lace-top/004264_LT21176-018-25-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwec3d984b/image/004264_LT21176-018-25_IVORY_00.JPG?sw=300&sh=450&q=98
004293_LT1052-0016,004293_LT1052-0016,Rebecca Tiered Babydoll Top,ALTAR'D STATE,54,54,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/rebecca-tiered-babydoll-top/004293_LT1052-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0aff5ccb/image/004293_LT1052_BLACK_00.JPG?sw=300&sh=450&q=98
004116_52531-5949,004116_52531-5949,Everyday Seamless Long Sleeve Top,ALTAR'D STATE,42,42,Clothing,"XXS/XS, S/M, M/L, L/XL",New,"new,top_rated,back_in_stock",N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-long-sleeve-top/004116_52531-5949.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4c9dbc98/image/004116_52531_THYME_00.JPG?sw=300&sh=450&q=98
004264_LT25836-018-0323,004264_LT25836-018-0323,Livvy Ruffle Tie Front Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/livvy-ruffle-tie-front-top/004264_LT25836-018-0323.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw00d36e48/image/004264_LT25836-018_SPICE_00.JPG?sw=300&sh=450&q=98
001890_A2569K871JD-25-0034,001890_A2569K871JD-25-0034,Suzanna Satin Hanky Top,ALTAR'D STATE,54,54,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/suzanna-satin-hanky-top/001890_A2569K871JD-25-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb3b862c4/image/001890_A2569K871JD-25_IVORY_00.JPG?sw=300&sh=450&q=98
001890_A1957RE32JD-1020,001890_A1957RE32JD-1020,Grace Upon Grace Crewneck,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/graphics/grace-upon-grace-crewneck/001890_A1957RE32JD-1020.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw89664b48/image/001890_A1957RE32JD_NUTMEG_00.JPG?sw=300&sh=450&q=98
003038_ILT5041AS-0016,003038_ILT5041AS-0016,Braleigh Linen Pleated Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/braleigh-linen-pleated-top/003038_ILT5041AS-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw8cc1f778/image/003038_ILT5041AS_BLACK_00.JPG?sw=300&sh=450&q=98
000921_J1721PFKAS-23-0047,000921_J1721PFKAS-23-0047,Cole Fleece Shacket,ALTAR'D STATE,88,88,Clothing,"XS, S, M, L, XL",New,"new,best_sellers,top_rated,back_in_stock",N/A,https://www.altardstate.com/as/clothing/jackets-vests/cole-fleece-shacket/000921_J1721PFKAS-23-0047.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5655c9e7/image/000921_J1721PFKAS-23_SAGE_00.JPG?sw=300&sh=450&q=98
004094_12UXFRD0024-25-0115,004094_12UXFRD0024-25-0115,Ford Bronco Sun Tee,ALTAR'D STATE,52,52,Clothing,"XS, S, M",New,new,N/A,https://www.altardstate.com/as/clothing/tops/graphics/ford-bronco-sun-tee/004094_12UXFRD0024-25-0115.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw30a8b737/image/004094_12UXFRD0024-25_SAND_00.JPG?sw=300&sh=450&q=98
000196_BWT1361-0011,000196_BWT1361-0011,Kennedy V-Neck Pullover,ALTAR'D STATE,72,72,Clothing,"L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/kennedy-v-neck-pullover/000196_BWT1361-0011.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw33a56680/image/000196_BWT1361_YELLOW_00.JPG?sw=300&sh=450&q=98
003059_80967-0044,003059_80967-0044,Rylee Button-Up Sweater Vest,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/rylee-button-up-sweater-vest/003059_80967-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdee96f51/image/003059_80967_CREAM_09.JPG?sw=300&sh=450&q=98
003059_80968-0044,003059_80968-0044,Rylee Sweater Mini Skirt,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/rylee-sweater-mini-skirt/003059_80968-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwddfd0924/image/003059_80968_CREAM_09.JPG?sw=300&sh=450&q=98
003059_31616-6153,003059_31616-6153,Rianna Bow Print Sweater,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/rianna-bow-print-sweater/003059_31616-6153.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw51873d8c/image/003059_31616_PINK-IVORY_00.JPG?sw=300&sh=450&q=98
001890_H1694K037JD-0016,001890_H1694K037JD-0016,Kora Suede Mini Shorts,ALTAR'D STATE,62,62,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/kora-suede-mini-shorts/001890_H1694K037JD-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw419c81cf/image/001890_H1694K037JD_BLACK_00.JPG?sw=300&sh=450&q=98
001890_A3146K215JD-3964,001890_A3146K215JD-3964,Clarissa Lace Ribbed Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/clarissa-lace-ribbed-top/001890_A3146K215JD-3964.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe7a316ea/image/001890_A3146K215JD_OFF-WHITE_00.JPG?sw=300&sh=450&q=98
004116_54644AS-25-2776,004116_54644AS-25-2776,Aurelia Long Sleeve Jacquard Cami,ALTAR'D STATE,48,48,Clothing,"XXS/XS, S/M, M/L, L/XL",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/aurelia-long-sleeve-jacquard-cami/004116_54644AS-25-2776.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw71f04487/image/004116_54644AS-25_ETHEREA_00.JPG?sw=300&sh=450&q=98
004116_54644AS-25-0741,004116_54644AS-25-0741,Aurelia Long Sleeve Jacquard Cami,ALTAR'D STATE,48,48,Clothing,"XXS/XS, S/M, M/L, L/XL",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/aurelia-long-sleeve-jacquard-cami/004116_54644AS-25-0741.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0e353bae/image/004116_54644AS-25_LIGHT-PINK_00.JPG?sw=300&sh=450&q=98
004403_S1196-0016,004403_S1196-0016,Everyday Seamless Solid Bodysuit,ALTAR'D STATE,42,42,Clothing,"S/M, M/L",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-solid-bodysuit/004403_S1196-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb581c8f6/image/004403_S1196_BLACK_00.JPG?sw=300&sh=450&q=98
004403_S1196-0003,004403_S1196-0003,Everyday Seamless Solid Bodysuit,ALTAR'D STATE,42,42,Clothing,"S/M, M/L",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-solid-bodysuit/004403_S1196-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw735b25bb/image/004403_S1196_WHITE_00.JPG?sw=300&sh=450&q=98
004311_ASWS-253-125-0015,004311_ASWS-253-125-0015,Ophelia Ribbed Pearl Sweater,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/ophelia-ribbed-pearl-sweater/004311_ASWS-253-125-0015.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb4be9703/image/004311_ASWS-253-125_CHOCOLATE_00.JPG?sw=300&sh=450&q=98
004318_ASWB-253-562-0001,004318_ASWB-253-562-0001,Lyra Crop Flare Jean,ALTAR'D STATE,88,88,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32, 33",New,"new,best_sellers",BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/lyra-crop-flare-jean/004318_ASWB-253-562-0001.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2b4debbf/image/004318_ASWB-253-562_DENIM_00.JPG?sw=300&sh=450&q=98
000196_IT4637-19-0034,000196_IT4637-19-0034,Amsterdam Embroidered Sweatshirt,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/graphics/amsterdam-embroidered-sweatshirt/000196_IT4637-19-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd888d783/image/000196_IT4637-19_IVORY_00.JPG?sw=300&sh=450&q=98
004123_SP-S7606WR-AT25-5618,004123_SP-S7606WR-AT25-5618,Dylan Corduroy Side Tie Skort,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",New,"new,back_in_stock",BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/dylan-corduroy-side-tie-skort/004123_SP-S7606WR-AT25-5618.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwfbb21f4d/image/004123_SP-S7606WR-AT25_WITHERED-ROSE_00.JPG?sw=300&sh=450&q=98
004365_SD-10904-0010,004365_SD-10904-0010,Poppy Bright Pullover Sweater,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/poppy-bright-pullover-sweater/004365_SD-10904-0010.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw66af72cb/image/004365_SD-10904_PINK_00.JPG?sw=300&sh=450&q=98
004318_ASWT-251-750-2-0001,004318_ASWT-251-750-2-0001,Lyra Denim Vest,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/tops/blouses/lyra-denim-vest/004318_ASWT-251-750-2-0001.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdd9a0dd3/image/004318_ASWT-251-750-2_DENIM_00.JPG?sw=300&sh=450&q=98
001163_IJ34408-01A-25-0044,001163_IJ34408-01A-25-0044,Emery Corduroy Quilted Jacket,ALTAR'D STATE,112,112,Clothing,"XXS, XS, S, M, L, XL, XXL",New,"new,best_sellers",N/A,https://www.altardstate.com/as/clothing/jackets-vests/emery-corduroy-quilted-jacket/001163_IJ34408-01A-25-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe27a6a43/image/001163_IJ34408-01A-25_CREAM_00.JPG?sw=300&sh=450&q=98
004418_CAMILA-AS-0087,004418_CAMILA-AS-0087,Camila Tiered Lace Mini Skirt,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/camila-tiered-lace-mini-skirt/004418_CAMILA-AS-0087.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4ddfad74/image/004418_CAMILA-AS_NATURAL_00.JPG?sw=300&sh=450&q=98
004301_ASWS-253-057-0019,004301_ASWS-253-057-0019,Makayla Waffle Cropped Sweater,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/makayla-waffle-cropped-sweater/004301_ASWS-253-057-0019.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwc7644204/image/004301_ASWS-253-057_NAVY_00.JPG?sw=300&sh=450&q=98
001753_CC2171-0060,001753_CC2171-0060,Terra Knit Cable Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/terra-knit-cable-sweater/001753_CC2171-0060.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwc7380f4b/image/001753_CC2171_MOCHA_00.JPG?sw=300&sh=450&q=98
004123_SP-S7560ML-5684,004123_SP-S7560ML-5684,Miranda Denim Mini Skirt,ALTAR'D STATE,64,64,Clothing,"S, M, L",New,new,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/miranda-denim-mini-skirt/004123_SP-S7560ML-5684.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe88127f8/image/004123_SP-S7560ML_MEDIUM-LIGHT-WASH_00.JPG?sw=300&sh=450&q=98
004403_S1196-0335,004403_S1196-0335,Everyday Seamless Solid Bodysuit,ALTAR'D STATE,42,42,Clothing,"S/M, M/L",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-solid-bodysuit/004403_S1196-0335.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw81d0b18c/image/004403_S1196_DUSTY-MINT_00.JPG?sw=300&sh=450&q=98
004293_MT1291C-0019,004293_MT1291C-0019,Callan Floral Cami,ALTAR'D STATE,42,42,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/callan-floral-cami/004293_MT1291C-0019.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb43238cf/image/004293_MT1291C_NAVY_00.JPG?sw=300&sh=450&q=98
001753_CC1629-0160,001753_CC1629-0160,Hattie Off-Shoulder Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/hattie-off-shoulder-sweater/001753_CC1629-0160.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4ac46f1c/image/001753_CC1629_DK-BROWN_00.JPG?sw=300&sh=450&q=98
001890_H1669K037JI-0012,001890_H1669K037JI-0012,Keyra Stud Suede Short,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",New,new,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/keyra-stud-suede-short/001890_H1669K037JI-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1f1f4725/image/001890_H1669K037JI_BROWN_00.JPG?sw=300&sh=450&q=98
